Numéro;Nom;Forme;Principale;Génération;Evolue;Sprite;Type.1;Type.2;PV;ATT;DEF;SATT;SDEF;VIT;Talent.1;Talent.2;Talent.3;Talent.caché;Talent.caché.2;Name;Poids;Taille;Taux.de.capture;Reproduction.1;Reproduction.2;Eclosion;Taux.mâles;Gain.exp;Espèce;EV;Sous.évolution;Violet;Team;Interdit;Pokemon
869;Charmilly;Mélange Tricolore Trèfle en Sucre;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/alcremie-rainbow-swirl-clover.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Charmilly (Mélange Tricolore Trèfle en Sucre)
869;Charmilly;Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/alcremie-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Charmilly (Gigamax)
870;Hexadron;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/870.png;Combat;;65;100;100;70;60;75;Armurbaston;;;Acharné;;Falinks;62;3;45;Féerique;Minéral;25;NA;Moyennement rapide;Escadron;ATT +2 / SDEF +1;;TRUE;FALSE;NA;Hexadron
871;Wattapik;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/871.png;Electrik;;48;101;95;91;85;15;Paratonnerre;;;Créa-Elec;;Pinchurchin;1;0.3;75;Aquatique 1;Amorphe;20;50;Moyennement rapide;Oursin;ATT +2;;TRUE;FALSE;NA;Wattapik
872;Frissonille;;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/872.png;Glace;Insecte;30;25;35;45;30;20;Ecran Poudre;;;Ecailles Glacées;;Snom;3.8;0.3;190;Insectoïde;;20;50;Moyennement rapide;Ver de Terre;SATT +1;;TRUE;FALSE;NA;Frissonille
873;Beldeneige;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/873.png;Glace;Insecte;70;65;60;125;90;65;Ecran Poudre;;;Ecailles Glacées;;Frosmoth;42;1.3;75;Insectoïde;;20;50;Moyennement rapide;Mite Givre;SATT +2;Frissonille (Bonheur de nuit);TRUE;FALSE;NA;Beldeneige
874;Dolman;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/874.png;Roche;;100;125;135;20;20;70;Cercle d'Energie;;;;;Stonjourner;520;2.5;60;Minéral;;25;50;Lent;Mégalithe;DEF +2;;TRUE;FALSE;NA;Dolman
875;Bekaglaçon;Tête de Gel;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/875.png;Glace;;75;80;110;65;90;50;Tête de Gel;;;;;Eiscue;89;1.8;60;Aquatique 1;Terrestre;25;50;Lent;Pingouin;DEF +2;;TRUE;FALSE;NA;Bekaglaçon (Tête de Gel)
875;Bekaglaçon;Tête Dégel;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/875-n.png;Glace;;75;80;70;65;50;130;Tête de Gel;;;;;Eiscue;89;1.8;60;Aquatique 1;Terrestre;25;50;Lent;Pingouin;DEF +2;Bekaglaçon (touché par une attaque);TRUE;FALSE;NA;Bekaglaçon (Tête Dégel)
876;Wimessir;Mâle;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/876.png;Psy;Normal;60;65;55;105;95;95;Attention;Synchro;;Créa-Psy;;Indeedee;28;0.9;30;Féerique;;40;100;Rapide;Emotion;SATT +2;;TRUE;FALSE;NA;Wimessir (Mâle)
876;Wimessir;Femelle;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/876-f.png;Psy;Normal;70;55;65;95;105;85;Synchro;Tempo Perso;;Créa-Psy;;Indeedee;28;0.9;30;Féerique;;40;0;Rapide;Emotion;SDEF +2;;TRUE;FALSE;NA;Wimessir (Femelle)
877;Morpeko;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/877.png;Electrik;Ténèbres;58;95;58;70;58;97;Déclic Fringale;;;;;Morpeko;3;0.3;180;Terrestre;Féerique;10;50;Moyennement rapide;Volt Face;VIT +2;;TRUE;FALSE;NA;Morpeko
877;Morpeko;Mode Affamé;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/877-h.png;Electrik;Ténèbres;58;95;58;70;58;97;Déclic Fringale;;;;;Morpeko;3;0.3;180;Terrestre;Féerique;10;50;Moyennement rapide;Volt Face;VIT +2;;TRUE;FALSE;NA;Morpeko (Mode Affamé)
878;Charibari;;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/878.png;Acier;;72;80;49;40;49;40;Sans Limite;;;Heavy Metal;;Cufant;100;1.2;190;Terrestre;Minéral;25;50;Moyennement rapide;Pachycuivre;ATT +1;;TRUE;FALSE;NA;Charibari
879;Pachyradjah;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/879.png;Acier;;122;130;69;80;69;30;Sans Limite;;;Heavy Metal;;Copperajah;650;3;90;Terrestre;Minéral;25;50;Moyennement rapide;Pachycuivre;ATT +2;Charibari (Niveau 34);TRUE;FALSE;NA;Pachyradjah
879;Pachyradjah;Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/copperajah-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Pachyradjah (Gigamax)
880;Galvagon;;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/dracozolt.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Galvagon
881;Galvagla;;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/arctozolt.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Galvagla
882;Hydragon;;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/dracovish.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Hydragon
883;Hydragla;;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/arctovish.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Hydragla
884;Duralugon;;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/duraludon.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Duralugon
884;Duralugon;Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/duraludon-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Duralugon (Gigamax)
885;Fantyrm;;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/885.png;Dragon;Spectre;28;60;30;40;30;82;Corps Sain;Infiltration;;Corps Maudit;;Dreepy;2;0.5;45;Amorphe;Draconique;40;50;Lent;Âme Errante;VIT +1;;TRUE;FALSE;NA;Fantyrm
886;Dispareptil;;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/886.png;Dragon;Spectre;68;80;50;60;50;102;Corps Sain;Infiltration;;Corps Maudit;;Drakloak;11;1.4;45;Amorphe;Draconique;40;50;Lent;Baby-sitter;VIT +2;Fantyrm (Niveau 50);TRUE;FALSE;NA;Dispareptil
887;Lanssorien;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/887.png;Dragon;Spectre;88;120;75;100;75;142;Corps Sain;Infiltration;;Corps Maudit;;Dragapult;50;3;45;Amorphe;Draconique;40;50;Lent;Furtif;VIT +3;Dispareptil (Niveau 60);TRUE;FALSE;NA;Lanssorien
888;Zacian;Héros Aguerri;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/888.png;Fée;;92;120;115;80;115;138;Lame Indomptable;;;;;Zacian;110;2.8;10;Inconnu;;120;NA;Lent;Valeureux;VIT +3;;TRUE;FALSE;NA;Zacian (Héros Aguerri)
888;Zacian;Epée Suprême;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/888-c.png;Fée;Acier;92;150;115;80;115;148;Lame Indomptable;;;;;Zacian;355;2.8;10;Inconnu;;120;NA;Lent;Valeureux;VIT +3;;TRUE;FALSE;NA;Zacian (Epée Suprême)
889;Zamazenta;Héros Aguerri;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/889.png;Combat;;92;120;115;80;115;138;Egide Inflexible;;;;;Zamazenta;210;2.9;10;Inconnu;;120;NA;Lent;Valeureux;VIT +3;;TRUE;FALSE;NA;Zamazenta (Héros Aguerri)
889;Zamazenta;Bouclier Suprême;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/889-c.png;Combat;Acier;92;120;140;80;140;128;Egide Inflexible;;;;;Zamazenta;785;29;10;Inconnu;;120;NA;Lent;Valeureux;VIT +3;;TRUE;FALSE;NA;Zamazenta (Bouclier Suprême)
890;Ethernatos;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/890.png;Poison;Dragon;140;85;95;145;95;130;Pression;;;;;Eternatus;950;20;255;Inconnu;;120;NA;Lent;Giga;PV +3;;TRUE;FALSE;NA;Ethernatos
890;Ethernatos;Infinimax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/eternatus-eternamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Ethernatos (Infinimax)
891;Wushours;;1;8;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/891.png;Combat;;60;90;60;53;50;72;Attention;;;Annule Garde;;Kubfu;12;0.6;3;Inconnu;;120;87.5;Lent;Kung-fu;ATT +1;;TRUE;FALSE;NA;Wushours
892;Shifours;Poing Final;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/892.png;Combat;Ténèbres;100;130;100;63;60;97;Poing Invisible;;;;;Urshifu;105;1.9;3;Inconnu;;120;87.5;Lent;Kung-fu;ATT +3;Wushours (Rouleau des Ténèbres);TRUE;FALSE;NA;Shifours (Poing Final)
892;Shifours;Mille Poings;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/892-r.png;Combat;Eau;100;130;100;63;60;97;Poing Invisible;;;;;Urshifu;105.5;1.9;3;Inconnu;;120;87.5;Lent;Kung-fu;ATT +3;Wushours (Rouleau de l'Eau);TRUE;FALSE;NA;Shifours (Mille Poings)
892;Shifours;Poing Final Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/urshifu-single-strike-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Shifours (Poing Final Gigamax)
892;Shifours;Mille Poings Gigamax;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/urshifu-rapid-strike-gigantamax.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Shifours (Mille Poings Gigamax)
893;Zarude;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/893.png;Ténèbres;Plante;105;120;105;70;95;105;Feuille Garde;;;;;Zarude;70;1.8;3;Inconnu;;120;NA;Lent;Vilain Singe;ATT +3;;TRUE;FALSE;NA;Zarude
893;Zarude;Papa;0;8;FALSE;https://img.pokemondb.net/sprites/home/normal/zarude-dada.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Zarude (Papa)
894;Regieleki;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/894.png;Electrik;;80;100;50;100;50;200;Transistor;;;;;Regieleki;145;1.2;3;Inconnu;;120;NA;Lent;Electron;VIT +3;;TRUE;FALSE;NA;Regieleki
895;Regidrago;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/895.png;Dragon;;200;100;50;100;50;80;Dent de Dragon;;;;;Regidrago;200;2.1;3;Inconnu;;120;NA;Lent;Boule Dragon;PV +3;;TRUE;FALSE;NA;Regidrago
896;Blizzeval;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/896.png;Glace;;100;145;130;65;110;30;Blanche Ruade;;;;;Glastrier;800;2.2;3;Inconnu;;120;NA;Lent;Cheval Rétif;ATT +3;;TRUE;FALSE;NA;Blizzeval
897;Spectreval;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/897.png;Spectre;;100;65;60;145;80;130;Sombre Ruade;;;;;Spectrier;44.5;2;3;Inconnu;;120;NA;Lent;Cheval Vif;SATT +3;;TRUE;TRUE;NA;Spectreval
898;Sylveroy;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/898.png;Psy;Plante;100;80;80;80;80;80;Tension;;;;;Calyrex;7.7;1.1;3;Inconnu;;120;NA;Lent;Roi;PV +3;;TRUE;FALSE;NA;Sylveroy
898;Sylveroy;Cavalier du Froid;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/898-i.png;Psy;Glace;100;165;150;85;130;50;Osmose Equine;;;;;Calyrex;809.1;2.4;3;Inconnu;;120;NA;Lent;Roi;ATT +3;Rênes de l'Unité sur Sylveroy et Blizzeval;TRUE;FALSE;NA;Sylveroy (Cavalier du Froid)
898;Sylveroy;Cavalier d'Effroi;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/898-s.png;Psy;Spectre;100;85;80;165;100;150;Osmose Equine;;;;;Calyrex;53.6;2.4;3;Inconnu;;120;NA;Lent;Roi;SATT +3;Rênes de l'Unité sur Sylveroy et Spectreval;TRUE;FALSE;NA;Sylveroy (Cavalier d'Effroi)
899;Cerbyllin;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/899.png;Normal;Psy;103;105;72;105;75;65;Fouille;Intimidation;;Herbivore;;Wyrdeer;95.1;1.8;135;;;NA;50;Lent;Maxi Corne;;;TRUE;FALSE;NA;Cerbyllin
900;Hachécateur;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/900.png;Insecte;Roche;70;135;95;45;70;85;Essaim;Sans Limite;;Incisif;;Kleavor;89;1.8;115;;;NA;50;Moyennement rapide;Hache;;;TRUE;FALSE;NA;Hachécateur
901;Ursaking;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/901.png;Sol;Normal;130;140;105;45;80;50;Cran;Pare-Balles;;Tension;;Ursaluna;290;2.4;75;;;50;NA;Moyennement rapide;Tourbe;;;TRUE;FALSE;NA;Ursaking
901;Ursaking;Lune Vermeille;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/901-b.png;Sol;Normal;113;70;120;135;65;52;Cran;Pare-Balles;;Oeil Révélateur;;Ursaluna;290;2.4;20;Terrestre;;NA;75;Moyennement rapide;Tourbe;ATT +3;;TRUE;FALSE;NA;Ursaking (Lune Vermeille)
902;Paragruel;Femelle;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/902-f.png;Eau;Spectre;120;92;65;100;75;78;Glissade;Adaptabilité;;Brise Moule;;Basculegion;110;3;45;;;50;NA;Moyennement rapide;Poissigrand;;;TRUE;FALSE;NA;Paragruel (Femelle)
902;Paragruel;Mâle;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/902.png;Eau;Spectre;120;112;65;80;75;78;Glissade;Adaptabilité;;Brise Moule;;Basculegion;110;3;45;;;50;NA;Moyennement rapide;Poissigrand;;;TRUE;FALSE;NA;Paragruel (Mâle)
903;Farfurex;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/903.png;Combat;Poison;80;130;60;40;80;120;Pression;Délestage;;Toxitouche;;Sneasler;43;1.3;20;;;50;NA;Moyennement lent;Grimpeur;;Farfuret Hisui (Griffe Rasoir, jour);TRUE;FALSE;NA;Farfurex
904;Qwilpik;;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/904.png;Poison;Ténèbres;85;115;95;65;65;85;Glissade;Point Poison;;Intimidation;;Overqwil;60.5;2.5;135;;;50;NA;Moyennement rapide;Epineux;;;TRUE;FALSE;NA;Qwilpik
905;Amovénus;Avatar;0;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/905.png;Fée;Vol;74;115;70;135;80;106;Joli Sourire;;;Contestation;;Enamorus;48;1.6;3;;;NA;0;Lent;Hainamour;;;TRUE;FALSE;NA;Amovénus (Avatar)
905;Amovénus;Totémique;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/905-t.png;Fée;Vol;74;115;110;135;100;46;Envelocape;;;;;Enamorus;48;1.6;3;;;NA;0;Lent;Hainamour;;Amovénus Totémique (Miroir Sacré);TRUE;FALSE;NA;Amovénus (Totémique)
906;Poussacha;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/906.png;Plante;;40;61;54;45;45;65;Engrais;;;Protéen;;Sprigatito;1.4;0.4;45;Terrestre;Végétal;NA;87.5;Moyennement lent;Chat Plante;VIT +1;;TRUE;FALSE;NA;Poussacha
907;Matourgeon;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/907.png;Plante;;61;80;63;60;63;83;Engrais;;;Protéen;;Floragato;12.2;0.9;45;Terrestre;Végétal;NA;87.5;Moyennement lent;Chat Plante;VIT +2;Poussacha;TRUE;FALSE;NA;Matourgeon
908;Miascarade;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/908.png;Plante;Ténèbres;76;110;70;81;70;123;Engrais;;;Protéen;;Meowscarada;31.2;1.5;45;Terrestre;Végétal;NA;87.5;Moyennement lent;Magicien;VIT +3;Matourgeon;TRUE;FALSE;NA;Miascarade
909;Chochodile;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/909.png;Feu;;67;45;59;63;40;36;Brasier;;;Inconscient;;Fuecoco;9.8;0.4;45;Terrestre;;NA;87.5;Moyennement lent;Croco Feu;PV +1;;TRUE;FALSE;NA;Chochodile
910;Crocogril;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/910.png;Feu;;81;55;78;90;58;49;Brasier;;;Inconscient;;Crocalor;30.7;1;45;Terrestre;;NA;87.5;Moyennement lent;Croco Feu;SATT +2;Chochodile;TRUE;FALSE;NA;Crocogril
911;Flâmigator;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/911.png;Feu;Spectre;104;75;100;110;75;66;Brasier;;;Inconscient;;Skeledirge;326.5;1.6;45;Terrestre;;NA;87.5;Moyennement lent;Chant;SATT +3;Crocogril;TRUE;FALSE;NA;Flâmigator
912;Coiffeton;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/912.png;Eau;;55;65;45;50;45;50;Torrent;;;Impudence;;Quaxly;6.1;0.5;45;Aérien;Aquatique 1;NA;87.5;Moyennement lent;Caneton;ATT +1;;TRUE;FALSE;NA;Coiffeton
913;Canarbello;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/913.png;Eau;;70;85;65;65;60;65;Torrent;;;Impudence;;Quaxwell;21.5;1.2;45;Aérien;Aquatique 1;NA;87.5;Moyennement lent;Leçon;ATT +2;Coiffeton;TRUE;FALSE;NA;Canarbello
914;Palmaval;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/914.png;Eau;Combat;85;120;80;85;75;85;Torrent;;;Impudence;;Quaquaval;61.9;1.8;45;Aérien;Aquatique 1;NA;87.5;Moyennement lent;Danseur;ATT +3;Canarbello;TRUE;FALSE;NA;Palmaval
915;Gourmelet;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/915.png;Normal;;54;45;40;35;45;35;Aroma-voile;Gloutonnerie;;Isograisse;;Lechonk;10.2;0.5;255;Terrestre;;NA;50;Moyennement rapide;Pourceau;PV +1;;TRUE;FALSE;NA;Gourmelet
916;Fragoin;Mâle;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/916.png;Normal;;110;100;75;59;80;65;Gloutonnerie;Odeur Tenace;;Isograisse;;Oinkologne;120;1;100;Terrestre;;NA;100;Moyennement rapide;Pourceau;PV +2;Gourmelet;TRUE;FALSE;NA;Fragoin (Mâle)
916;Fragoin;Femelle;0;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/916-f.png;Normal;;115;90;70;59;92;65;Aroma-voile;Gloutonnerie;;Isograisse;;Oinkologne;120;1;100;Terrestre;;NA;0;Moyennement rapide;Pourceau;PV +2;Gourmelet;TRUE;FALSE;NA;Fragoin (Femelle)
917;Tissenboule;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/917.png;Insecte;;35;41;45;29;40;20;Insomnia;;;Filature;;Tarountula;4;0.3;255;Insectoïde;;NA;50;Erratique;Boule de Fil;DEF +1;;TRUE;FALSE;NA;Tissenboule
918;Filentrappe;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/918.png;Insecte;;60;79;92;52;86;35;Insomnia;;;Filature;;Spidops;16.5;1;120;Insectoïde;;NA;50;Erratique;Piège;DEF +2;Tissenboule;TRUE;FALSE;NA;Filentrappe
919;Lilliterelle;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/919.png;Insecte;;33;46;40;21;25;45;Essaim;;;Lentiteintée;;Nymble;1;0.2;190;Insectoïde;;NA;50;Moyennement rapide;Sauterelle;ATT +1;;TRUE;FALSE;NA;Lilliterelle
920;Gambex;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/920.png;Insecte;Ténèbres;71;102;78;52;55;92;Essaim;;;Lentiteintée;;Lokix;17.5;1;30;Insectoïde;;NA;50;Moyennement rapide;Sauterelle;ATT +2;Lilliterelle;TRUE;FALSE;NA;Gambex
921;Pohm;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/921.png;Electrik;;45;50;20;40;25;60;Statik;Médic Nature;;Poing de Fer;;Pawmi;2.5;0.3;190;Terrestre;;NA;50;Moyennement rapide;Souris;VIT +1;;TRUE;FALSE;NA;Pohm
922;Pohmotte;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/922.png;Electrik;Combat;60;75;40;50;40;85;Absorb Volt;Médic Nature;;Poing de Fer;;Pawmo;6.5;0.4;80;Terrestre;;NA;50;Moyennement rapide;Souris;VIT +2;Pohm;TRUE;FALSE;NA;Pohmotte
923;Pohmarmotte;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/923.png;Electrik;Combat;70;115;70;70;60;105;Absorb Volt;Médic Nature;;Poing de Fer;;Pawmot;41;0.9;45;Terrestre;;NA;50;Moyennement rapide;Pose Paume;ATT +3;Pohmotte;TRUE;FALSE;NA;Pohmarmotte
924;Compagnol;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/924.png;Normal;;50;50;45;40;45;75;Fuite;Ramassage;;Tempo Perso;;Tandemaus;1.8;0.3;150;Terrestre;Féerique;NA;NA;Rapide;Couple;VIT +1;;TRUE;FALSE;NA;Compagnol
925;Famignol;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/925.png;Normal;;74;75;70;65;75;111;Garde Amie;Bajoues;;Technicien;;Maushold;2.6;0.3;75;Terrestre;Féerique;NA;NA;Rapide;Famille;VIT +2;Compagnol;TRUE;FALSE;NA;Famignol
925;Famignol;Famille de Quatre;0;9;NA;https://www.serebii.net/scarletviolet/pokemon/new/925-f.png;Normal;;74;75;70;65;75;111;Garde Amie;Bajoues;;Technicien;;Maushold;2.6;0.3;75;Terrestre;Féerique;NA;NA;Rapide;Famille;VIT +2;Compagnol;TRUE;FALSE;NA;Famignol (Famille de Quatre)
926;Patachiot;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/926.png;Fée;;37;55;70;30;55;65;Tempo Perso;;;Maladresse;;Fidough;10.9;0.3;190;Terrestre;Minéral;NA;50;Moyennement lent;Chiot;VIT +1;;TRUE;FALSE;NA;Patachiot
927;Briochien;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/927.png;Fée;;57;80;115;50;80;95;Bien Cuit;;;Aroma-Voile;;Dachsbun;14.9;0.5;90;Terrestre;Minéral;NA;50;Moyennement lent;Chien;VIT +2;Patachiot;TRUE;TRUE;NA;Briochien
928;Olivini;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/928.png;Plante;Normal;41;35;45;58;51;30;Matinal;;;Récolte;;Smoliv;6.5;0.3;255;Végétal;;NA;50;Moyennement lent;Olive;SATT +1;;TRUE;FALSE;NA;Olivini
929;Olivado;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/929.png;Plante;Normal;52;53;60;78;78;33;Matinal;;;Récolte;;Dolliv;11.9;0.6;120;Végétal;;NA;50;Moyennement lent;Olive;SATT +2;Olivini;TRUE;FALSE;NA;Olivado
930;Arboliva;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/930.png;Plante;Normal;78;69;90;125;109;39;Semencier;;;Récolte;;Arboliva;48.2;1.4;45;Végétal;;NA;50;Moyennement lent;Olive;SDEF +3;Olivado;TRUE;FALSE;NA;Arboliva
931;Tapatoès;Vert;0;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/931.png;Normal;Vol;82;96;51;45;51;92;Intimidation;Agitation;;Cran;Sans Limite;Squawkabilly;2.4;0.6;190;Aérien;;NA;50;Erratique;Perroquet;ATT +1;;TRUE;FALSE;NA;Tapatoès (Vert)
931;Tapatoès;Bleu;0;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/931-b.png;Normal;Vol;82;96;51;45;51;92;Intimidation;Agitation;;Cran;Sans Limite;Squawkabilly;2.4;0.6;190;Aérien;;NA;50;Erratique;Perroquet;ATT +1;;TRUE;FALSE;NA;Tapatoès (Bleu)
931;Tapatoès;Jaune;0;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/931-y.png;Normal;Vol;82;96;51;45;51;92;Intimidation;Agitation;;Cran;Sans Limite;Squawkabilly;2.4;0.6;190;Aérien;;NA;50;Erratique;Perroquet;ATT +1;;TRUE;FALSE;NA;Tapatoès (Jaune)
931;Tapatoès;Blanc;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/931-w.png;Normal;Vol;82;96;51;45;51;92;Intimidation;Agitation;;Cran;Sans Limite;Squawkabilly;2.4;0.6;190;Aérien;;NA;50;Erratique;Perroquet;ATT +1;;TRUE;FALSE;NA;Tapatoès (Blanc)
932;Selutin;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/932.png;Roche;;55;55;75;35;35;25;Fermeté;Sel Purificateur;;Corps Sain;;Nacli;16;0.4;255;Minéral;;NA;50;Moyennement lent;Halite;DEF +1;;TRUE;FALSE;NA;Selutin
933;Amassel;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/933.png;Roche;;60;60;100;35;65;35;Fermeté;Sel Purificateur;;Corps Sain;;Naclstack;105;0.6;120;Minéral;;NA;50;Moyennement lent;Halite;DEF +2;Selutin;TRUE;FALSE;NA;Amassel
934;Gigansel;;1;9;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/934.png;Roche;;100;100;130;45;90;35;Fermeté;Sel Purificateur;;Corps Sain;;Garganacl;240;2.3;45;Minéral;;NA;50;Moyennement lent;Halite;DEF +3;Amassel;TRUE;FALSE;NA;Gigansel
935;Charbambin;;1;9;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/935.png;Feu;;40;50;40;50;40;35;Torche;;;Corps Ardent;;Charcadet;10.5;0.6;90;Humanoïde;;NA;50;Lent;Enfant Feu;SATT +1;;TRUE;FALSE;NA;Charbambin
